year,calendar_year,population_size,birth_count,births_per_population,births_per_eligible,births_per_matched_pair,death_count,matched_pair_count,new_pair_count,active_pair_count,unmatched_rate,mean_visible_candidate_count,median_visible_candidate_count,mean_perceived_candidate_count,median_perceived_candidate_count,mean_actionable_candidate_count,action_coverage_rate,visibility_action_gap,mean_selected_actionable_share,mean_selection_quota,mean_selection_acceptance_share,mean_phantom_candidate_count,mean_sampled_phantom_candidate_count,mean_selected_phantom_count,mean_phantom_selection_share,candidate_pool_multiplier,visibility_coverage_rate,theoretical_area_coverage,effective_birth_probability,selection_worker_count,action_radius,blocked_mutual_pair_count,trait_mean,trait_variance,trait_diversity,reproductive_concentration,effective_parent_count,visibility_radius
1,1980,2545,45,0.017682,0.042776,0.090726,0,496,6,525,0.057034,0.318182,0.0,0.318182,0.0,0.318182,0.0074,0.0,0.295455,0.318182,0.295455,0.0,0.0,0.0,0.0,1.0,0.0074,0.001257,0.086667,1,0.12,0,0.000791,0.981359,2.215129,0.96764,82.653061,0.02
2,1981,2554,40,0.015662,0.037915,0.087146,31,459,45,518,0.129858,1.029586,1.0,1.029586,1.0,1.029586,0.006128,0.0,0.585799,1.029586,0.585799,0.0,0.0,0.0,0.0,1.0,0.006128,0.001257,0.08648,1,0.12,0,0.001761,0.976472,2.209606,0.970204,76.190476,0.02
3,1982,2564,36,0.014041,0.03445,0.083333,26,432,39,527,0.173206,0.769231,1.0,0.769231,1.0,0.769231,0.004579,0.0,0.502959,0.769231,0.502959,0.0,0.0,0.0,0.0,1.0,0.004579,0.001257,0.086293,1,0.12,0,0.002736,0.967906,2.199893,0.973436,68.210526,0.02
4,1983,2571,40,0.015558,0.038168,0.096386,33,415,38,533,0.208015,0.863388,1.0,0.863388,1.0,0.863388,0.004744,0.0,0.513661,0.863388,0.513661,0.0,0.0,0.0,0.0,1.0,0.004744,0.001257,0.086253,1,0.12,0,0.00433,0.963938,2.195379,0.97184,72.727273,0.02
5,1984,2583,29,0.011227,0.027593,0.070218,17,413,58,547,0.214082,1.302326,1.0,1.302326,1.0,1.302326,0.006086,0.0,0.618605,1.302326,0.618605,0.0,0.0,0.0,0.0,1.0,0.006086,0.001257,0.085947,1,0.12,0,0.005706,0.958643,2.189341,0.979041,54.258065,0.02
6,1985,2591,39,0.015052,0.037356,0.0975,31,400,49,554,0.233716,0.964467,1.0,0.964467,1.0,0.964467,0.004921,0.0,0.568528,0.964467,0.568528,0.0,0.0,0.0,0.0,1.0,0.004921,0.001257,0.085973,1,0.12,0,0.006315,0.952149,2.181913,0.972825,70.744186,0.02
7,1986,2600,30,0.011538,0.028763,0.076923,21,390,30,558,0.252157,0.662722,0.0,0.662722,0.0,0.662722,0.003945,0.0,0.402367,0.662722,0.402367,0.0,0.0,0.0,0.0,1.0,0.003945,0.001257,0.085733,1,0.12,0,0.006422,0.945063,2.173779,0.979795,52.941176,0.02
8,1987,2608,24,0.009202,0.022835,0.061069,16,393,47,569,0.252141,0.95098,1.0,0.95098,1.0,0.95098,0.004685,0.0,0.529412,0.95098,0.529412,0.0,0.0,0.0,0.0,1.0,0.004685,0.001257,0.085547,1,0.12,0,0.006237,0.938948,2.166735,0.981595,48.0,0.02
9,1988,2614,33,0.012624,0.031946,0.087071,27,379,28,569,0.266215,0.670588,0.0,0.670588,0.0,0.670588,0.003968,0.0,0.4,0.670588,0.4,0.0,0.0,0.0,0.0,1.0,0.003968,0.001257,0.085587,1,0.12,0,0.007168,0.934708,2.161837,0.977626,58.864865,0.02
10,1989,2624,33,0.012576,0.03229,0.090411,23,365,29,576,0.285714,0.576471,0.0,0.576471,0.0,0.576471,0.003411,0.0,0.4,0.576471,0.4,0.0,0.0,0.0,0.0,1.0,0.003411,0.001257,0.085453,1,0.12,0,0.006025,0.928406,2.154538,0.974848,66.0,0.02
11,1990,2637,35,0.013273,0.034213,0.096953,22,361,32,583,0.294233,0.651685,0.0,0.651685,0.0,0.651685,0.003682,0.0,0.410112,0.651685,0.410112,0.0,0.0,0.0,0.0,1.0,0.003682,0.001257,0.085307,1,0.12,0,0.005804,0.921932,2.147011,0.974928,66.216216,0.02
12,1991,2647,31,0.011711,0.030632,0.089337,21,347,34,591,0.314229,0.711111,0.0,0.711111,0.0,0.711111,0.003973,0.0,0.444444,0.711111,0.444444,0.0,0.0,0.0,0.0,1.0,0.003973,0.001257,0.08512,1,0.12,0,0.00687,0.916707,2.140919,0.980672,51.945946,0.02
13,1992,2654,27,0.010173,0.026445,0.077364,20,349,30,594,0.316357,0.716578,0.0,0.716578,0.0,0.716578,0.003853,0.0,0.427807,0.716578,0.427807,0.0,0.0,0.0,0.0,1.0,0.003853,0.001257,0.084973,1,0.12,0,0.007152,0.913537,2.137215,0.984789,41.657143,0.02
14,1993,2676,36,0.013453,0.035088,0.103746,14,347,38,595,0.323587,0.885714,0.0,0.885715,0.0,0.885714,0.004238,0.0,0.442857,0.885714,0.442857,0.0,0.0,0.0,0.0,1.000001,0.004238,0.001257,0.0848,1,0.12,0,0.007311,0.906988,2.12954,0.975918,64.8,0.02
15,1994,2687,30,0.011165,0.029557,0.08982,19,334,22,590,0.341872,0.548387,0.0,0.548388,0.0,0.548387,0.002964,0.0,0.306452,0.548387,0.306451,0.0,0.0,0.0,0.0,1.000002,0.002964,0.001257,0.084573,1,0.12,0,0.008194,0.89992,2.121226,0.97767,60.0,0.02
16,1995,2694,30,0.011136,0.029354,0.087464,23,343,31,593,0.328767,0.575758,0.0,0.575761,0.0,0.575758,0.002923,0.0,0.348485,0.575758,0.348483,0.0,0.0,0.0,0.0,1.000006,0.002923,0.001257,0.08448,1,0.12,0,0.007665,0.895562,2.116084,0.981737,50.0,0.020002
17,1996,2703,30,0.011099,0.02924,0.087719,21,342,32,599,0.333333,0.492754,0.0,0.492763,0.0,0.492754,0.002392,0.0,0.362319,0.492754,0.362312,0.0,0.0,0.0,0.0,1.00002,0.002392,0.001257,0.08436,1,0.12,0,0.007487,0.889542,2.108959,0.980565,52.941176,0.020005
18,1997,2712,27,0.009956,0.026419,0.079412,18,340,30,607,0.334638,0.420513,0.0,0.420539,0.0,0.420513,0.002168,0.0,0.34359,0.420513,0.343568,0.0,0.0,0.0,0.0,1.000062,0.002168,0.001259,0.0842,1,0.12,0,0.007849,0.885711,2.104414,0.98282,47.032258,0.020015
19,1998,2724,37,0.013583,0.035992,0.106322,25,348,40,618,0.322957,0.805687,0.0,0.805844,0.0,0.805687,0.003837,0.0,0.473934,0.805687,0.473841,0.0,0.0,0.0,0.0,1.000195,0.003837,0.001263,0.084173,1,0.12,0,0.008344,0.881106,2.098935,0.978073,60.844444,0.020048
20,1999,2730,30,0.010989,0.02907,0.08547,24,351,34,620,0.319767,0.625641,0.0,0.626023,0.0,0.625641,0.003225,0.0,0.379487,0.625641,0.379256,0.0,0.0,0.0,0.0,1.00061,0.003225,0.001275,0.084,1,0.12,0,0.009194,0.877483,2.094616,0.979438,56.25,0.020149
21,2000,2737,33,0.012057,0.032353,0.098214,26,336,24,623,0.341176,0.483516,0.0,0.484442,0.0,0.483516,0.002671,0.0,0.313187,0.483516,0.312588,0.0,0.0,0.0,0.0,1.001915,0.002671,0.001316,0.083947,1,0.12,0,0.009134,0.871463,2.087418,0.979872,55.846154,0.020468
22,2001,2745,32,0.011658,0.03125,0.094955,24,337,33,631,0.341797,0.614583,0.0,0.618278,0.0,0.614583,0.003218,0.0,0.411458,0.614583,0.409,0.0,0.0,0.0,0.0,1.006012,0.003218,0.001447,0.083827,1,0.12,0,0.008486,0.861623,2.0756,0.978097,60.235294,0.021465
23,2002,2737,26,0.009499,0.02544,0.074286,34,350,50,636,0.315068,1.116505,1.0,1.137639,1.018929,1.116505,0.005446,0.0,0.587379,1.116505,0.576467,0.0,0.0,0.0,0.0,1.018929,0.005446,0.001899,0.083853,1,0.12,0,0.009346,0.856365,2.069257,0.982406,48.285714,0.024584
24,2003,2740,33,0.012044,0.031946,0.088235,30,374,53,660,0.275895,1.977143,2.0,2.096028,2.120259,1.977143,0.011363,0.0,0.748571,1.977143,0.706113,0.0,0.0,0.0,0.0,1.06013,0.011363,0.00369,0.083907,1,0.12,0,0.008408,0.851434,2.063291,0.978655,58.864865,0.034273
25,2004,2758,41,0.014866,0.040117,0.105398,23,389,58,681,0.238748,5.347518,5.0,6.396898,5.981185,5.347518,0.038197,0.0,0.813448,6.397163,0.934218,1.049645,1.049645,1.049645,0.136907,1.196237,0.038197,0.012787,0.083773,1,0.12,0,0.006691,0.841286,2.050958,0.975504,68.612245,0.063798
26,2005,2761,31,0.011228,0.030542,0.078283,28,396,29,688,0.219704,9.114286,8.0,15.430969,13.544424,7.514286,0.108903,0.023188,0.481675,12.585714,0.882067,6.328571,6.328571,5.242857,0.412143,1.693053,0.132091,0.06947,0.0836,1,0.12,39,0.007002,0.836246,2.044805,0.980255,54.914286,0.148704
27,2006,2749,23,0.008367,0.022863,0.061662,35,373,24,671,0.258449,32.808989,34.0,130.30206,135.032204,8.764045,0.099591,0.273238,0.244382,16.0,0.168914,97.539326,97.539326,10.044944,0.627809,3.971535,0.372829,0.400652,0.083653,1,0.12,10,0.007707,0.832277,2.039947,0.985924,39.185185,0.357116
28,2007,2755,29,0.010526,0.028884,0.079452,23,365,23,666,0.272908,77.479167,83.0,1341.978532,1437.60217,12.479167,0.13136,0.684211,0.236979,16.0,0.012796,1264.447917,511.46875,12.125,0.757812,17.320508,0.81557,1.0,0.083653,1,0.12,0,0.009095,0.828796,2.035676,0.981651,50.969697,0.717107
29,2008,2743,21,0.007656,0.021021,0.059155,33,355,20,660,0.289289,102.0,102.0,7704.828716,7704.828716,14.116505,0.138397,0.861603,0.246359,16.0,0.002077,7603.0,512.0,11.436893,0.714806,75.537536,1.0,1.0,0.083707,1,0.12,0,0.008697,0.825966,2.032198,0.984688,42.0,1.077098
30,2009,2748,29,0.010553,0.029234,0.084058,24,345,21,645,0.304435,123.0,123.0,21794.946162,21794.946162,16.629032,0.135195,0.864805,0.244456,16.0,0.000734,21672.0,512.0,11.677419,0.729839,177.194684,1.0,1.0,0.083747,1,0.12,0,0.009243,0.819108,2.023743,0.978894,58.0,1.285509
31,2010,2737,29,0.010596,0.029622,0.086567,40,335,27,633,0.315628,146.0,146.0,36614.820072,36614.820072,21.183673,0.145094,0.854906,0.25,16.0,0.000437,36469.0,512.0,11.863946,0.741497,250.786439,1.0,1.0,0.083893,1,0.12,0,0.009908,0.813295,2.016551,0.98274,48.057143,1.370415
32,2011,2733,25,0.009147,0.025641,0.074627,29,335,25,631,0.312821,148.0,148.0,41881.667876,41881.667876,22.362416,0.151097,0.848903,0.247483,16.0,0.000382,41734.0,512.0,11.684564,0.730285,282.984242,1.0,1.0,0.083893,1,0.12,0,0.010385,0.808335,2.010391,0.981705,50.0,1.399941
33,2012,2731,27,0.009886,0.028008,0.082822,29,326,23,623,0.323651,151.0,151.0,44458.444752,44458.444752,26.407895,0.174887,0.825113,0.247533,16.0,0.00036,44307.0,512.0,11.664474,0.72903,294.426786,1.0,1.0,0.083947,1,0.12,0,0.010394,0.802747,2.003431,0.982939,47.032258,1.40963
34,2013,2732,25,0.009151,0.026042,0.07764,24,322,22,614,0.329167,165.0,165.0,49204.204606,49204.204606,28.698795,0.173932,0.826068,0.244729,16.0,0.000325,49039.0,512.0,12.072289,0.754518,298.207301,1.0,1.0,0.083907,1,0.12,0,0.010854,0.798238,1.997797,0.981698,50.0,1.412749
35,2014,2717,27,0.009937,0.028243,0.084112,42,321,24,604,0.328452,169.0,169.0,50603.115543,50603.115543,31.023529,0.183571,0.816429,0.247059,16.0,0.000316,50434.0,512.0,11.476471,0.717279,299.426719,1.0,1.0,0.084133,1,0.12,0,0.013378,0.790083,1.987566,0.981543,50.275862,1.413746
36,2015,2703,29,0.010729,0.03072,0.093248,43,311,23,595,0.341102,173.0,173.0,51868.343787,51868.343787,31.16092,0.180121,0.819879,0.24569,16.0,0.000308,51695.0,512.0,11.632184,0.727011,299.817016,1.0,1.0,0.084347,1,0.12,0,0.014041,0.781363,1.976566,0.979971,54.258065,1.414064
37,2016,2705,29,0.010721,0.030303,0.093548,27,310,25,576,0.352142,203.0,203.0,60888.150658,60888.150658,33.029412,0.162706,0.837294,0.248775,16.0,0.000263,60685.0,512.0,11.127451,0.695466,299.941629,1.0,1.0,0.08432,1,0.12,0,0.013193,0.77486,1.968325,0.979986,54.258065,1.414166
38,2017,2698,27,0.010007,0.028213,0.088235,34,306,25,557,0.360502,223.0,223.0,66895.848497,66895.848497,35.357143,0.158552,0.841448,0.249442,16.0,0.000239,66673.0,512.0,11.866071,0.741629,299.981383,1.0,1.0,0.084387,1,0.12,0,0.013282,0.768305,1.959981,0.982731,47.032258,1.414198
39,2018,2688,28,0.010417,0.029381,0.093645,38,299,27,552,0.372508,225.0,225.0,67498.664146,67498.664146,35.371681,0.157207,0.842793,0.249723,16.0,0.000237,67274.0,512.0,11.853982,0.740874,299.994063,1.0,1.0,0.084533,1,0.12,0,0.014332,0.760177,1.949586,0.979167,56.0,1.414209
40,2019,2665,27,0.010131,0.028272,0.091216,50,296,28,540,0.380105,245.0,245.0,73499.536116,73499.536116,38.796748,0.158354,0.841646,0.25,16.0,0.000218,73255.0,512.0,11.581301,0.723831,299.998107,1.0,1.0,0.084827,1,0.12,0,0.017921,0.753553,1.941074,0.984852,41.657143,1.414212
41,2020,2651,29,0.010939,0.03095,0.104317,43,278,25,529,0.406617,242.0,242.0,72599.853875,72599.853875,38.995885,0.16114,0.83886,0.25,16.0,0.00022,72358.0,512.0,11.572016,0.723251,299.999396,1.0,1.0,0.08504,1,0.12,0,0.02076,0.745633,1.930846,0.980931,50.969697,1.414213
42,2021,2645,28,0.010586,0.030011,0.101449,34,276,28,527,0.40836,250.0,250.0,74999.951859,74999.951859,38.972112,0.155888,0.844112,0.25,16.0,0.000213,74750.0,512.0,11.641434,0.72759,299.999807,1.0,1.0,0.085107,1,0.12,0,0.020611,0.738499,1.921587,0.981637,49.0,1.414213
43,2022,2643,29,0.010972,0.030655,0.105455,31,275,26,508,0.418605,272.0,272.0,81599.983297,81599.983297,40.227106,0.147894,0.852106,0.25,16.0,0.000196,81328.0,512.0,11.3663,0.710394,299.999939,1.0,1.0,0.085147,1,0.12,0,0.020319,0.730996,1.911801,0.980873,50.969697,1.414214
44,2023,2619,24,0.009164,0.025586,0.090566,48,265,27,510,0.434968,276.0,276.0,82799.994595,82799.994595,42.570397,0.154241,0.845759,0.249097,16.0,0.000193,82524.0,512.0,11.949458,0.746841,299.99998,1.0,1.0,0.0854,1,0.12,0,0.018909,0.725089,1.90406,0.984472,41.142857,1.414214
45,2024,2617,32,0.012228,0.034896,0.122137,34,262,30,512,0.428571,268.0,268.0,80399.998326,80399.998326,45.717472,0.170588,0.829412,0.248374,16.0,0.000199,80132.0,512.0,11.817844,0.738615,299.999994,1.0,1.0,0.085533,1,0.12,0,0.021173,0.715435,1.891342,0.97841,56.888889,1.414214
46,2025,2594,16,0.006168,0.017582,0.063492,39,252,25,503,0.446154,269.0,269.0,80699.999464,80699.999464,45.177778,0.167947,0.832053,0.247917,16.0,0.000198,80431.0,512.0,11.996296,0.749769,299.999998,1.0,1.0,0.085627,1,0.12,0,0.022925,0.705829,1.878602,0.989109,28.444444,1.414214
47,2026,2579,23,0.008918,0.025959,0.092,38,250,27,507,0.435666,254.0,254.0,76199.999839,76199.999839,44.266667,0.174278,0.825722,0.245343,16.0,0.00021,75946.0,512.0,12.027451,0.751716,299.999999,1.0,1.0,0.08592,1,0.12,0,0.026664,0.698939,1.86941,0.983647,42.32,1.414214
48,2027,2570,21,0.008171,0.024,0.08502,30,247,25,498,0.435429,248.0,248.0,74399.99995,74399.99995,44.337349,0.17878,0.82122,0.247992,16.0,0.000215,74152.0,512.0,12.02008,0.751255,300.0,1.0,1.0,0.086013,1,0.12,0,0.027103,0.692624,1.860946,0.983658,42.0,1.414214
49,2028,2544,16,0.006289,0.018433,0.065844,42,243,22,493,0.440092,247.0,247.0,74099.999984,74099.999984,45.580645,0.184537,0.815463,0.248236,16.0,0.000216,73853.0,512.0,11.96371,0.747732,300.0,1.0,1.0,0.086293,1,0.12,0,0.029652,0.681775,1.846314,0.987421,32.0,1.414214
50,2029,2524,11,0.004358,0.012896,0.047009,31,234,22,481,0.451348,247.0,247.0,74099.999995,74099.999995,46.290323,0.18741,0.81259,0.249496,16.0,0.000216,73853.0,512.0,12.008065,0.750504,300.0,1.0,1.0,0.086493,1,0.12,0,0.029315,0.676899,1.8397,0.991284,22.0,1.414214
51,2030,2504,23,0.009185,0.027027,0.096639,43,238,26,489,0.440658,247.0,247.0,74099.999998,74099.999998,48.983871,0.198315,0.801685,0.24748,16.0,0.000216,73853.0,512.0,12.040323,0.75252,300.0,1.0,1.0,0.08692,1,0.12,0,0.029658,0.668749,1.828591,0.983157,42.32,1.414214
52,2031,2498,17,0.006805,0.020311,0.07234,23,235,25,488,0.438471,241.0,241.0,72299.999999,72299.999999,43.68595,0.18127,0.81873,0.247159,16.0,0.000221,72059.0,512.0,12.045455,0.752841,300.0,1.0,1.0,0.08692,1,0.12,0,0.03014,0.661819,1.819092,0.989215,27.52381,1.414214
53,2032,2482,24,0.00967,0.028777,0.099585,40,241,25,483,0.422062,231.0,231.0,69300.0,69300.0,41.12931,0.178049,0.821951,0.247306,16.0,0.000231,69069.0,512.0,11.788793,0.7368,300.0,1.0,1.0,0.087227,1,0.12,0,0.031951,0.652181,1.805798,0.982205,44.307692,1.414214
54,2033,2473,29,0.011727,0.034565,0.117886,38,246,21,474,0.413588,231.0,231.0,69300.0,69300.0,41.206897,0.178385,0.821615,0.248384,16.0,0.000231,69069.0,512.0,11.767241,0.735453,300.0,1.0,1.0,0.087413,1,0.12,0,0.033191,0.643444,1.793661,0.979559,50.969697,1.414214
55,2034,2470,24,0.009717,0.028743,0.096386,27,249,21,479,0.403593,225.0,225.0,67500.0,67500.0,38.884956,0.172822,0.827178,0.246128,16.0,0.000237,67275.0,512.0,12.057522,0.753595,300.0,1.0,1.0,0.087387,1,0.12,0,0.033975,0.635329,1.782314,0.980567,48.0,1.414214
56,2035,2446,12,0.004906,0.014475,0.048583,36,247,26,475,0.404101,231.0,231.0,69300.0,69300.0,33.724138,0.145992,0.854008,0.25,16.0,0.000231,69069.0,512.0,12.0,0.75,300.0,1.0,1.0,0.087547,1,0.12,0,0.035319,0.626129,1.769363,0.990188,24.0,1.414214
57,2036,2440,27,0.011066,0.032847,0.107143,33,252,26,472,0.386861,222.0,222.0,66600.0,66600.0,33.049327,0.148871,0.851129,0.247758,16.0,0.00024,66378.0,512.0,12.035874,0.752242,300.0,1.0,1.0,0.087827,1,0.12,0,0.038782,0.61723,1.756744,0.977869,54.0,1.414214
58,2037,2418,20,0.008271,0.02445,0.077821,42,257,28,470,0.371638,211.0,211.0,63300.0,63300.0,29.650943,0.140526,0.859474,0.248526,16.0,0.000253,63089.0,512.0,11.933962,0.745873,300.0,1.0,1.0,0.088027,1,0.12,0,0.038013,0.606033,1.740737,0.983457,40.0,1.414214
59,2038,2396,24,0.010017,0.029268,0.091255,46,263,28,468,0.358537,214.0,214.0,64200.0,64200.0,28.976744,0.135405,0.864595,0.25,16.0,0.000249,63986.0,512.0,11.734884,0.73343,300.0,1.0,1.0,0.088373,1,0.12,0,0.037328,0.596919,1.727598,0.981566,44.307692,1.414214
60,2039,2380,19,0.007983,0.023399,0.07393,35,257,27,464,0.366995,216.0,216.0,64800.0,64800.0,28.165899,0.130398,0.869602,0.248272,16.0,0.000247,64584.0,512.0,11.797235,0.737327,300.0,1.0,1.0,0.08852,1,0.12,0,0.035657,0.587091,1.713318,0.984034,38.0,1.414214
61,2040,2363,25,0.01058,0.030826,0.092937,42,269,27,471,0.336621,193.0,193.0,57900.0,57900.0,25.041237,0.129747,0.870253,0.248711,16.0,0.000276,57707.0,512.0,12.020619,0.751289,300.0,1.0,1.0,0.088827,1,0.12,0,0.037013,0.574247,1.694472,0.981955,43.103448,1.414214
62,2041,2360,38,0.016102,0.047205,0.140741,41,270,26,465,0.329193,183.0,183.0,54900.0,54900.0,25.130435,0.137325,0.862675,0.247962,16.0,0.000291,54717.0,512.0,11.86413,0.741508,300.0,1.0,1.0,0.08904,1,0.12,0,0.038944,0.56678,1.683419,0.971008,68.761905,1.414214
63,2042,2342,21,0.008967,0.026022,0.078652,39,267,21,466,0.33829,172.0,172.0,51600.0,51600.0,24.716763,0.143702,0.856298,0.249277,16.0,0.00031,51428.0,512.0,11.803468,0.737717,300.0,1.0,1.0,0.089053,1,0.12,0,0.042255,0.553379,1.663399,0.985157,35.28,1.414214
64,2043,2320,28,0.012069,0.035176,0.104869,50,267,22,468,0.329146,161.0,161.0,48300.0,48300.0,22.54321,0.14002,0.85998,0.248457,16.0,0.000331,48139.0,512.0,11.950617,0.746914,300.0,1.0,1.0,0.08944,1,0.12,0,0.045823,0.541225,1.64503,0.977525,52.266667,1.414214
65,2044,2304,16,0.006944,0.02046,0.059701,32,268,24,472,0.314578,149.0,149.0,44700.0,44700.0,21.213333,0.142371,0.857629,0.244583,16.0,0.000358,44551.0,512.0,11.84,0.74,300.0,1.0,1.0,0.089493,1,0.12,0,0.046026,0.533916,1.633884,0.986111,32.0,1.414214
66,2045,2290,25,0.010917,0.032342,0.09434,39,265,22,468,0.31436,143.0,143.0,42900.0,42900.0,22.666667,0.158508,0.841492,0.237847,16.0,0.000373,42757.0,512.0,12.159722,0.759983,300.0,1.0,1.0,0.0898,1,0.12,0,0.045998,0.521374,1.614581,0.978166,50.0,1.414214
67,2046,2281,17,0.007453,0.022487,0.066148,26,257,17,464,0.320106,126.0,126.0,37800.0,37800.0,20.362205,0.161605,0.838395,0.234252,16.0,0.000423,37674.0,512.0,12.244094,0.765256,300.0,1.0,1.0,0.089813,1,0.12,0,0.047483,0.51555,1.605537,0.985094,34.0,1.414214
68,2047,2262,21,0.009284,0.028571,0.082677,40,254,24,463,0.308844,123.0,123.0,36900.0,36900.0,17.83871,0.14503,0.85497,0.238407,16.0,0.000434,36777.0,512.0,12.145161,0.759073,300.0,1.0,1.0,0.09012,1,0.12,0,0.048957,0.504966,1.588972,0.981432,42.0,1.414214
69,2048,2246,22,0.009795,0.030055,0.087649,38,251,19,459,0.314208,114.0,114.0,34200.0,34200.0,15.547826,0.136384,0.863616,0.239674,16.0,0.000468,34086.0,512.0,12.121739,0.757609,300.0,1.0,1.0,0.090347,1,0.12,0,0.049202,0.494554,1.572505,0.98211,40.333333,1.414214
70,2049,2228,26,0.01167,0.036313,0.106557,44,244,21,453,0.318436,114.0,114.0,34200.0,34200.0,14.973913,0.13135,0.86865,0.239674,16.0,0.000468,34086.0,512.0,12.104348,0.756522,300.0,1.0,1.0,0.09064,1,0.12,0,0.053057,0.479116,1.547765,0.978387,48.285714,1.414214
71,2050,2221,33,0.014858,0.04721,0.140426,40,235,26,444,0.327611,127.0,127.0,38100.0,38100.0,16.203125,0.127584,0.872416,0.246582,16.0,0.00042,37973.0,512.0,12.039062,0.752441,300.0,1.0,1.0,0.090827,1,0.12,0,0.055463,0.466248,1.52684,0.970284,66.0,1.414214
72,2051,2208,18,0.008152,0.025825,0.076596,31,235,22,440,0.325681,119.0,119.0,35700.0,35700.0,14.316667,0.120308,0.879692,0.247396,16.0,0.000448,35581.0,512.0,11.908333,0.744271,300.0,1.0,1.0,0.0908,1,0.12,0,0.056487,0.461436,1.518941,0.985407,32.4,1.414214
73,2052,2188,18,0.008227,0.025788,0.076596,38,235,23,434,0.326648,128.0,128.0,38400.0,38400.0,14.713178,0.114947,0.885053,0.248062,16.0,0.000417,38272.0,512.0,12.031008,0.751938,300.0,1.0,1.0,0.091067,1,0.12,0,0.057486,0.451926,1.503207,0.985273,32.4,1.414214
74,2053,2179,23,0.010555,0.033774,0.093878,32,245,27,448,0.28047,104.0,104.0,31200.0,31200.0,12.666667,0.121795,0.878205,0.246429,16.0,0.000513,31096.0,512.0,12.028571,0.751786,300.0,1.0,1.0,0.091253,1,0.12,0,0.058184,0.441788,1.486251,0.980645,42.32,1.414214
75,2054,2179,32,0.014686,0.046579,0.130612,32,245,20,441,0.286754,99.0,99.0,29700.0,29700.0,11.14,0.112525,0.887475,0.24,16.0,0.000539,29601.0,512.0,11.81,0.738125,300.0,1.0,1.0,0.091373,1,0.12,0,0.060379,0.435706,1.475985,0.970629,64.0,1.414214
76,2055,2163,22,0.010171,0.032448,0.089796,38,245,22,438,0.277286,98.0,98.0,29400.0,29400.0,11.151515,0.113791,0.886209,0.25,16.0,0.000544,29302.0,512.0,12.0,0.75,300.0,1.0,1.0,0.091453,1,0.12,0,0.060998,0.425701,1.458939,0.98302,37.230769,1.414214
77,2056,2161,23,0.010643,0.034175,0.096639,25,238,24,434,0.292719,105.0,105.0,31500.0,31500.0,11.849057,0.112848,0.887152,0.245873,16.0,0.000508,31395.0,512.0,12.066038,0.754127,300.0,1.0,1.0,0.091493,1,0.12,0,0.063086,0.419408,1.448115,0.980484,42.32,1.414214
78,2057,2146,26,0.012116,0.038981,0.110169,41,236,21,434,0.292354,92.0,92.0,27600.0,27600.0,10.430108,0.113371,0.886629,0.239919,16.0,0.00058,27508.0,512.0,12.16129,0.760081,300.0,1.0,1.0,0.091733,1,0.12,0,0.064929,0.412024,1.435311,0.97921,45.066667,1.414214
79,2058,2143,27,0.012599,0.040602,0.113924,30,237,23,435,0.287218,93.0,93.0,27900.0,27900.0,10.723404,0.115305,0.884695,0.242686,16.0,0.000573,27807.0,512.0,12.117021,0.757314,300.0,1.0,1.0,0.091787,1,0.12,0,0.064008,0.402855,1.419251,0.976599,50.275862,1.414214
80,2059,2118,23,0.010859,0.033923,0.096234,48,239,21,434,0.294985,98.0,98.0,29400.0,29400.0,9.515152,0.097093,0.902907,0.248106,16.0,0.000544,29302.0,512.0,12.020202,0.751263,300.0,1.0,1.0,0.092067,1,0.12,0,0.067675,0.39483,1.405044,0.978281,46.0,1.414214
81,2060,2111,18,0.008527,0.026786,0.075,25,240,26,437,0.285714,100.0,100.0,30000.0,30000.0,10.09901,0.10099,0.89901,0.246906,16.0,0.000533,29900.0,512.0,12.049505,0.753094,300.0,1.0,1.0,0.092093,1,0.12,0,0.067684,0.387349,1.391669,0.982946,36.0,1.414214
82,2061,2093,17,0.008122,0.025335,0.070539,35,241,24,438,0.281669,97.0,97.0,29100.0,29100.0,9.55102,0.098464,0.901536,0.243622,16.0,0.00055,29003.0,512.0,11.989796,0.749362,300.0,1.0,1.0,0.09232,1,0.12,0,0.069145,0.380561,1.379423,0.983755,34.0,1.414214
83,2062,2078,22,0.010587,0.033435,0.092437,37,238,25,436,0.276596,92.0,92.0,27600.0,27600.0,8.989247,0.097709,0.902291,0.245968,16.0,0.00058,27508.0,512.0,11.806452,0.737903,300.0,1.0,1.0,0.092587,1,0.12,0,0.069299,0.376034,1.371193,0.980663,40.333333,1.414214
84,2063,2066,24,0.011617,0.036585,0.102128,36,235,23,437,0.283537,87.0,87.0,26100.0,26100.0,9.909091,0.113898,0.886102,0.243608,16.0,0.000613,26013.0,512.0,12.102273,0.756392,300.0,1.0,1.0,0.092773,1,0.12,0,0.07252,0.368751,1.357849,0.980316,41.142857,1.414214
85,2064,2039,18,0.008828,0.027907,0.077586,45,232,24,435,0.28062,85.0,85.0,25500.0,25500.0,8.906977,0.104788,0.895212,0.24564,16.0,0.000627,25415.0,512.0,12.069767,0.75436,300.0,1.0,1.0,0.093053,1,0.12,0,0.073726,0.362547,1.346379,0.985832,29.454545,1.414214
